numero_de_cliente	prob
11675570	0.00290205151765741
11675731	0.000448700819498896
11677630	0.00750055940424346
11678491	0.00134047976104347
11678621	0.00177941263188027
11679331	0.000399069335781706
11680281	0.00312501020427506
11682860	0.000301935859722489
11683331	0.0137144496002996
11685801	0.000302365537719491
11687440	0.000651697620715118
11687720	0.000360712240496727
11688421	0.00598186300094234
11689401	0.00885369915043236
11690330	0.00115404063854739
11690740	0.00242502169249265
11691191	0.0152621176933126
11691850	0.00297137545953571
11695140	0.0464705458556575
11695321	0.00263516031422121
11697261	0.00718834210472349
11697490	0.0422372191275249
11698501	0.000524245350270028
11698641	0.00153859947126501
11700691	0.0003610007341797
11700790	0.00212253388975223
11701350	0.000370589572979474
11701770	0.00588919361042747
11702170	0.000489577234028995
11702430	0.000321528696768475
11702710	0.000593359135620224
11703280	0.00036468695815193
11704161	0.000224863388033914
11704260	0.00748154805765938
11704650	0.00145732781164929
11705610	0.614807576351851
11708130	0.000412276518822073
11709131	0.00106473155767827
11713251	0.00239361874737562
11716360	0.00163123540938764
11717880	0.000500785253022325
11720520	0.0403227782928522
11723611	0.000889536047524771
11724141	0.00066671388939584
11724520	0.0104190872143958
11725200	0.145373725375463
11725651	0.00120119497604654
11729620	0.00164853641727199
11731950	0.000284590972847074
11732421	0.00105268681497267
11734201	0.0036163856433284
11738921	0.000495284935535488
11739140	0.000232659274032464
11740680	0.0013571819882286
11742460	0.0019226160938573
11744100	0.00114042176717504
11745200	0.000952877711105286
11746710	0.000595685684005294
11746730	0.00223387992395928
11747710	0.00036159858972667
11748120	0.0284500884092253
11748810	0.000412361041034709
11749090	0.00220542244920105
11750710	0.00837681670776458
11753050	0.00340431191525135
11753261	0.00367504218442485
11753910	0.000480611326228719
11758720	0.00434030520207058
11759960	0.00142779597373174
11760001	0.000296855664660459
11760370	0.0170200421695108
11760780	0.00132043211133917
11763160	0.000501681090690032
11763191	0.00057119131824793
11763301	0.00204611558011324
11763540	0.0263155416058518
11764540	0.0108324056336987
11764971	0.0344042093131529
11765330	0.00134144207148694
11765340	0.00141110702023982
11766751	0.00241241641387654
11770150	0.00446463983637203
11772500	0.000537177854996396
11774481	0.00754119061868433
11776961	0.000347553151092922
11777661	0.00122642705661454
11777951	0.000534477738022199
11778631	0.00147361917029017
11778761	0.00264292121670692
11779270	0.00154704427890628
11779810	0.000471995314442954
11779820	0.0173084950243801
11781360	0.00161876772268919
11783010	0.00296670163511245
11783150	0.00188506181017463
11783410	0.000377743774424503
11784561	0.000669202311174947
11786491	0.000313316623894181
11787140	0.00553744824917429
11791581	0.0163157797774555
11791601	0.000375943188902125
11792120	0.00161088114676896
11796240	0.0133848742801321
11796660	0.00374139512267812
11796800	0.001581138386369
11797200	0.00504980910131027
11797600	0.000534669629634857
11798331	0.00527946805018346
11799690	0.0117096930341073
11799940	0.0193896501292031
11800250	0.000975361600629716
11803021	0.00551174206282506
11803461	0.0370990610187916
11804131	0.000207106675352152
11806990	0.00113712569522493
11807871	0.000239214220273858
11808110	0.00954021182507617
11808561	0.00177508298622714
11809921	0.0357853080717893
11810460	0.000649541650480094
11810471	0.000429360814533327
11812131	0.0368969333445851
11813501	0.00382510735524634
11813740	0.000422562760836359
11814221	0.00518533284282067
11814850	0.000535055638937604
11815150	0.00455098821100086
11817641	0.000396050355766934
11817661	0.0015154258750708
11818221	0.00155280362046007
11818280	0.113847929186463
11819171	0.0204247066032679
11819851	0.000512134203779864
11823130	0.00622500067641252
11823820	0.0388592082445912
11825210	0.000431676636146682
11825791	0.000311571163135785
11827140	0.0148140119695718
11829801	0.00189237754794349
11830211	0.000372224171274161
11831940	0.00123759533435248
11832070	0.000401184424104277
11836770	0.000613709224728191
11837590	0.000799570395541965
11839680	0.000430293096448666
11840920	0.000883920489186188
11840961	0.010266561875211
11843021	0.000822921391697117
11843700	0.000410539626663734
11846280	0.00149040834223962
11847140	0.00575143117444367
11847950	0.00125448592614479
11847991	0.000330191486584903
11849630	0.00434421262758006
11849921	0.000377544643209705
11850850	0.018550463359117
11851110	0.00111533202478702
11851550	0.00163266927777307
11854590	0.00374094139600837
11856821	0.00243081750676696
11856971	0.00414648413472069
11858970	0.000489905063391156
11859000	0.000823307903267065
11859041	0.00484456469467029
11859380	0.0528069762505512
11860070	0.0313622872410331
11860421	0.000521937455779504
11862570	0.00648708891342204
11863861	0.00396604056605454
11865070	0.00180705685582188
11867800	0.00304233556770108
11867991	0.0021091536002577
11868131	0.000979126218003771
11868360	0.00346854740149479
11871930	0.00612043377037961
11872780	0.00270290419740663
11873330	0.000379081252629072
11875810	0.00197883357503342
11876421	0.00125145967146936
11876900	0.000498009979190723
11877221	0.013333998953835
11879861	0.000963705949191715
11880961	0.00061988143813009
11881091	0.00504170584747072
11881200	0.00921978628766437
11881490	0.0112319262398143
11881590	0.00964239966977202
11881921	0.0317820778307973
11882290	0.00346639457396417
11882310	0.00108682024599046
11882430	0.00571077423390492
11882751	0.00145263716759289
11883520	0.00262150640476375
11884770	0.000378083159771514
11884780	0.0102039462880049
11884920	0.000442334350203742
11886341	0.00617726488524084
11886430	0.0117275808679609
11887940	0.00188974365899889
11888510	0.000277412679602299
11888941	0.00060743370667213
11890270	0.00770398083603551
11891800	0.00235658137477531
11893180	0.00114343428771991
11893521	0.000409312208516562
11893651	0.513924083216505
11897180	0.00301020230543634
11897730	0.0045323105636205
11900121	0.00164493445570203
11903100	0.000354531322819633
11905890	0.00436067872254115
11905921	0.00122695029418732
11906300	0.00201258862467439
11906310	0.0532797884762296
11907110	0.00118568729467922
11907291	0.017901350318364
11908240	0.00167049796870928
11908401	0.00600879204194857
11908500	0.00228574302239881
11908650	0.00226308804928568
11909491	0.01069085578816
11911100	0.00165648958274575
11911970	0.000353630014333204
11914290	0.00186369572706707
11914590	0.00409711428849639
11915981	0.00786830643358862
11917470	0.00230364144699029
11918461	0.000439312710118204
11920080	0.00227513307848546
11921880	0.000418371561778651
11922840	0.0442925845882907
11924200	0.000376979217775147
11926181	0.000479441157243465
11926280	0.000340551280150803
11926440	0.000931853579985557
11926891	0.000549217440910817
11928920	0.000407471374704627
11929620	0.00138604043018179
11930420	0.000568680773859778
11930860	0.00058584780743347
11932821	0.00165571862338034
11933620	0.00388568073922696
11934840	0.000460717479646199
11935561	0.00121597925884756
11935650	0.00133330380620054
11935711	0.000601289674224585
11935960	0.00136685431545279
11936500	0.00708148501129848
11937070	0.00819526814224393
11939011	0.00643855421341391
11939390	0.000376447747047509
11941720	0.0243951131804038
11942471	0.000231638017079601
11944760	0.000373519676661139
11947581	0.0195166129433258
11948401	0.0056217415224299
11949310	0.00905039588655461
11952350	0.0012725034404824
11954191	0.00630125262894031
11956080	0.00266928772559024
11957081	0.000346806292835674
11957091	0.0100955237736393
11957221	0.00508978614715242
11957491	0.00200071668582827
11958310	0.000334199756587482
11960360	0.00137620680389847
11961791	0.000278061784888242
11963581	0.0235131876726004
11963660	0.00251269575385341
11964790	0.000195617035194867
11965870	0.00147959195952467
11966820	0.0435186688576074
11968500	0.000265961049679464
11969501	0.000678728925912107
11970311	0.00421562692768649
11971390	0.00663031272620707
11971561	0.0278259926071023
11973890	0.00168062080372439
11975691	0.0198431830497044
11975711	0.000560607783079347
11976350	0.00242765481574636
11976920	0.000239091061632656
11977781	0.00044658950179174
11978970	0.001059473142145
11979151	0.0085860184042129
