numero_de_cliente	prob
11675570	0.00406928233044022
11675731	0.00106261980851176
11677630	0.00978685060528842
11678491	0.00226016497792333
11678621	0.0035972979181274
11679331	0.00103579347087261
11680281	0.00310953514066653
11682860	0.00101365438631341
11683331	0.0159472995356165
11685801	0.00101365438631341
11687440	0.00127842841459276
11687720	0.00101365438631341
11688421	0.0039593048990802
11689401	0.00782115961815377
11690330	0.00224629765735335
11690740	0.00323880018529031
11691191	0.0169455637718673
11691850	0.00390223842885818
11695140	0.0438805679370764
11695321	0.00313718001122988
11697261	0.00667339039060648
11697490	0.040564043191612
11698501	0.00109895891693365
11698641	0.00219420532410931
11700691	0.00101365438631341
11700790	0.00329468708714181
11701350	0.00103579347087261
11701770	0.00831538587955919
11702170	0.00117584264195269
11702430	0.00103510564008289
11702710	0.00217854757560664
11703280	0.00103510564008289
11704161	0.00106527206896161
11704260	0.00694644870148901
11704650	0.00249071242002557
11705610	0.489796761962003
11708130	0.00120470481948273
11709131	0.00232273546186875
11713251	0.00289018330089374
11716360	0.0024262346333031
11717880	0.00170304550535992
11720520	0.0264532243758511
11723611	0.00124987475830534
11724141	0.00105129756091238
11724520	0.00512458887405367
11725200	0.227293860361247
11725651	0.00221479509803614
11729620	0.00220982474583993
11731950	0.00101365438631341
11732421	0.00279879802240591
11734201	0.0023650292993287
11738921	0.00108766841792847
11739140	0.00100801313664919
11740680	0.00145752541691568
11742460	0.00322579342037643
11744100	0.00348158044638969
11745200	0.00298258791632094
11746710	0.00158031480873178
11746730	0.00362806579443186
11747710	0.00102829397153093
11748120	0.0264629416557464
11748810	0.00108609697585531
11749090	0.00349285200590143
11750710	0.00515295492122523
11753050	0.00405153442146371
11753261	0.00554512958721918
11753910	0.00105742482464708
11758720	0.00652480119623728
11759960	0.00264680031335692
11760001	0.00102829397153093
11760370	0.0171708871659263
11760780	0.00220400007382121
11763160	0.00107217223561697
11763191	0.00102882743270151
11763301	0.00277545258374374
11763540	0.021076459395899
11764540	0.0171067881283193
11764971	0.0408449190054016
11765330	0.00187265104927445
11765340	0.00294874770309535
11766751	0.00550089339216926
11770150	0.0042432613401578
11772500	0.00105496192087153
11774481	0.0130151184031629
11776961	0.00103579347087261
11777661	0.00272328434034483
11777951	0.00161418539462488
11778631	0.00106949654687497
11778761	0.0030821930318775
11779270	0.00274788038109938
11779810	0.00108274733796778
11779820	0.0122624655098349
11781360	0.0029248408514197
11783010	0.00366895868566097
11783150	0.00325872873547131
11783410	0.00105252432408333
11784561	0.00135669522066147
11786491	0.00103495236543095
11787140	0.00729408937860971
11791581	0.0295673111244745
11791601	0.00103579347087261
11792120	0.00264836297924607
11796240	0.0174775470310941
11796660	0.00590426722083121
11796800	0.00221952888226905
11797200	0.00364363524925551
11797600	0.00105031346174677
11798331	0.00684995914975608
11799690	0.0116839032398099
11799940	0.0254956619278019
11800250	0.00232530460125259
11803021	0.0106433720193595
11803461	0.0328086498101561
11804131	0.00101365438631341
11806990	0.00224992117589774
11807871	0.00100801313664919
11808110	0.0138453013283098
11808561	0.00265813922108589
11809921	0.0251451708620289
11810460	0.00114020147991746
11810471	0.00103579347087261
11812131	0.0297472198753395
11813501	0.00354927510453598
11813740	0.00103579347087261
11814221	0.00654341310277249
11814850	0.00117584264195269
11815150	0.00386787756342525
11817641	0.0010777527619785
11817661	0.00262525162392645
11818221	0.00260662577444733
11818280	0.0793340153374256
11819171	0.0162909695921195
11819851	0.0010777527619785
11823130	0.0069941603243572
11823820	0.0357054433410933
11825210	0.00102668454116062
11825791	0.00102882743270151
11827140	0.0149563168424557
11829801	0.00126708636764414
11830211	0.00109248074030755
11831940	0.00240397551219078
11832070	0.00109702090323832
11836770	0.00106452808819596
11837590	0.00139411311557244
11839680	0.00108931287235839
11840920	0.0026412371118271
11840961	0.00977511359644855
11843021	0.00198344995343168
11843700	0.00198344995343168
11846280	0.0022847394206545
11847140	0.0071010388748121
11847950	0.00225435275903137
11847991	0.00101365438631341
11849630	0.00994293803890892
11849921	0.00101365438631341
11850850	0.0142854717708984
11851110	0.00117310938892968
11851550	0.00130063389045694
11854590	0.00355148302447628
11856821	0.00397170153433837
11856971	0.0053785592111474
11858970	0.00118540477566635
11859000	0.0013660631705066
11859041	0.00693744160460261
11859380	0.0824566178298223
11860070	0.0330864704847431
11860421	0.00106566440264574
11862570	0.00556016962859598
11863861	0.0046452638603895
11865070	0.00245063783678575
11867800	0.00456330773784451
11867991	0.00348595780764038
11868131	0.00212464906999746
11868360	0.00291864104481558
11871930	0.00850194582090294
11872780	0.00323553007535018
11873330	0.00101365438631341
11875810	0.00336837733973255
11876421	0.00247824319711828
11876900	0.0010183572600229
11877221	0.0113216437516685
11879861	0.00221197953428264
11880961	0.00153906086140561
11881091	0.00567337013932536
11881200	0.00923373745024293
11881490	0.0116791651606768
11881590	0.00682900932736552
11881921	0.0273486738422824
11882290	0.00318785119472392
11882310	0.00230966367296683
11882430	0.00879653593257929
11882751	0.00254874527814888
11883520	0.00342921107031417
11884770	0.00103579347087261
11884780	0.00956116330461356
11884920	0.00105775652881826
11886341	0.00738325979566476
11886430	0.0180711004980432
11887940	0.00423893910540486
11888510	0.00101365438631341
11888941	0.00121436490228141
11890270	0.00584184247187861
11891800	0.00366589409944623
11893180	0.00155119635498351
11893521	0.00114328204014119
11893651	0.56686279981134
11897180	0.00458626831163065
11897730	0.00487916252293154
11900121	0.00347320022294532
11903100	0.00103579347087261
11905890	0.00408064469171836
11905921	0.00212464906999746
11906300	0.00307397535075802
11906310	0.0403478535694709
11907110	0.00232521141905217
11907291	0.0186078147517784
11908240	0.00259428398644144
11908401	0.00535049763043179
11908500	0.00231770224005303
11908650	0.0039120101408044
11909491	0.0129133361648832
11911100	0.00288358001868399
11911970	0.00104151211667198
11914290	0.00314771481206956
11914590	0.00701006467348211
11915981	0.00748255088637704
11917470	0.00251770803850518
11918461	0.0010777527619785
11920080	0.00296543769834734
11921880	0.00109835193923668
11922840	0.0316489491258729
11924200	0.0010777527619785
11926181	0.00102882743270151
11926280	0.00105435788192907
11926440	0.00246001673097284
11926891	0.00110231877819773
11928920	0.00109265990973667
11929620	0.00321733311835741
11930420	0.00102925398166778
11930860	0.00128853737962948
11932821	0.00239171099367144
11933620	0.00544427901448366
11934840	0.0010330995963813
11935561	0.00166935718391071
11935650	0.00213947386203679
11935711	0.00122993237423722
11935960	0.00310759783046589
11936500	0.00710782358057001
11937070	0.00850431288692147
11939011	0.00622353326994714
11939390	0.00102829397153093
11941720	0.0234364145475895
11942471	0.00121142932623898
11944760	0.00101728965579885
11947581	0.0110224029051138
11948401	0.00531495134161725
11949310	0.00759157788658603
11952350	0.00129253289601298
11954191	0.00694608575198333
11956080	0.00336368216849566
11957081	0.00105775652881826
11957091	0.0140456685214767
11957221	0.00630961801541952
11957491	0.00291560537731338
11958310	0.00101365438631341
11960360	0.00374248225843623
11961791	0.00100801313664919
11963581	0.0361045175552678
11963660	0.00487004290340593
11964790	0.00101365438631341
11965870	0.00479491168628965
11966820	0.0356408398671981
11968500	0.00100430003601392
11969501	0.00109895891693365
11970311	0.00471457586834339
11971390	0.00773178278256017
11971561	0.0471474870412169
11973890	0.00292425900761243
11975691	0.0202159096259075
11975711	0.00197242219609952
11976350	0.0054593177346494
11976920	0.00108325437300086
11977781	0.00103579347087261
11978970	0.00215767837503724
11979151	0.0107540972341481
11979421	0.00108085779997223
11979851	0.00218001567582586
11980100	0.00178873146314668
11981740	0.0012349678229206
11981850	0.00105372434902533
11984220	0.0175355785931952
11984490	0.00379958499449554
11985231	0.00817027296095997
11986891	0.00216941209325103
11987530	0.00694841328120053
11988890	0.00109248074030755
11990000	0.00269093145683639
11991520	0.00543173409043674
11993450	0.00276372064555962
11995831	0.00103881776021778
11995960	0.00105530624232654
11997300	0.0147684824920063
11998700	0.00105129756091238
11999161	0.00149684364657543
12001590	0.00237365083913692
12002950	0.00453853913783037
12003650	0.218945352674309
12004230	0.00273094227938742
12004381	0.0233705092529403
12004480	0.00134611285112891
12004900	0.00709990799563284
12007561	0.00283833580936444
12008060	0.00315993758297147
12009740	0.00102882743270151
12011230	0.00250436543110482
12011291	0.00234635581350039
12011431	0.0155892285603411
12016760	0.00279636211410587
12017221	0.00126403639165189
12017290	0.00296808605633078
12018260	0.00120817822648347
12020060	0.0036803288794066
12020620	0.00240067803800654
12021081	0.00109248074030755
12022191	0.0123139152962487
12022280	0.00580492490870172
12022840	0.00256386337110526
12024511	0.00947364558461407
12025060	0.00101365438631341
12030000	0.0028225859247723
12030171	0.00115911486347678
12030820	0.00248059023496526
12034260	0.00102310182757769
12034850	0.0314505107703974
12036350	0.12035421259597
12036490	0.00258551077535541
12036951	0.00290701776632922
12038010	0.00451613346123583
12038700	0.00102882743270151
12040251	0.00219003362463453
12041600	0.00103579347087261
12041610	0.00107013955237179
12045481	0.00151188338397076
12045730	0.00139322907959634
12046710	0.00103579347087261
12049081	0.0102720285698036
12050540	0.0251763313486503
12051691	0.00608242183865408
12051981	0.00109248074030755
12055431	0.00248893405365146
12055650	0.00405641621599767
12055831	0.00114335901663469
12056050	0.0151770118996755
12056121	0.00428761911249142
12056460	0.00500691147550306
12056511	0.0579530638734636
12056521	0.00139366185699333
12056951	0.00148928894440121
12058000	0.00213503432945104
12059120	0.00828621332923363
12063930	0.00239041393528918
12064261	0.0299849508435832
12064780	0.0422702098911491
12064890	0.0197746002589031
12065880	0.00238296451978147
12066851	0.00401065375931305
12067151	0.00141800197009245
12067370	0.00644675449930947
12069481	0.0257381725298226
12070670	0.00111231127304223
12073330	0.00213236547640643
12076320	0.00522485202661572
12078830	0.00108805247870302
12078871	0.0334990387165184
12083541	0.0013474225576337
12084900	0.0031437413083969
12086800	0.00137103292679769
12089300	0.00250113041684127
12092200	0.00347394761036868
12094991	0.00807933079463932
12096210	0.00434719245148891
12097700	0.00940578048404969
12097891	0.00153126731994551
12101471	0.0801835206145594
12101870	0.00107217223561697
12104091	0.00259768086529129
12106171	0.00113732422466111
12106810	0.00340221750069574
12107530	0.0043326749450242
12108781	0.00190245342034229
12110290	0.583987178151683
12111080	0.00140342270021435
12111230	0.00412964744442763
12113331	0.00441339647656038
12115271	0.00101365438631341
12115971	0.00101365438631341
12117160	0.00258499243719124
12117201	0.00261493822188732
12117560	0.00226356562377598
12117860	0.00215439588860438
12118021	0.00103579347087261
12118800	0.00139429186148538
12119660	0.00363789400766052
12119790	0.003931242383568
12120251	0.00190450246621484
12120590	0.0035321248917804
12120730	0.00289174446430287
12121460	0.00303783984230121
12123110	0.00141480747040363
12127151	0.00277053671396932
12127640	0.00106688846780318
12127920	0.00231751786172382
12128050	0.00795236133844533
12128760	0.00653467062711399
12129040	0.0259095106498419
12130721	0.00120528790227617
12130991	0.00390438303169586
12132340	0.00370506050412404
12134530	0.00259983836154645
12134670	0.00103579347087261
12134840	0.00102882743270151
12136450	0.00131592938711849
12137300	0.0186315964097432
12137690	0.00101365438631341
12140941	0.00315510043561034
12142031	0.00116827717187715
12143121	0.00112085249549658
12143360	0.00112040652424661
12143900	0.0121220149101631
12144921	0.00321345888932457
12145150	0.0012795212150869
12145160	0.0446428370529855
12148200	0.00938160416105902
12149020	0.00117672002635644
12150591	0.00103579347087261
12151620	0.00303774831524834
12152050	0.00103579347087261
12154260	0.00107605658974956
12154270	0.0103191771281857
12155940	0.00228256796885362
12156361	0.0158478922200484
12157351	0.013197474369289
12157690	0.00286813966466182
12157990	0.00289176493763146
12159681	0.00107217223561697
12163920	0.00101365438631341
12164050	0.00408675321997573
12166380	0.00106927791495893
12166660	0.00104642388246283
12167250	0.0160316798073787
12169321	0.0301551062725202
12169870	0.00664759516516359
12175240	0.00392384910355473
12175551	0.0137143420310158
12175971	0.0258451147964605
12176231	0.00106630557257281
12176730	0.0121809937385518
12177040	0.00112040652424661
12178250	0.0174979311016599
12178581	0.0342030722873671
12179281	0.00106757578576818
12179541	0.00327439829854135
12180030	0.00113242355544848
12180340	0.00327435795815122
12180620	0.00847523329513646
12180921	0.00258634110611366
12181550	0.00112639218593696
12182410	0.00110600914544433
12182680	0.0022582311014053
12183551	0.0102245196495103
12184050	0.00720749431179474
12184661	0.00429796321673541
12185010	0.00141877329804927
12185840	0.00287150684263469
12188371	0.00114817518295893
12189410	0.01048056659097
12190721	0.00265573479261271
12193830	0.00512004638050729
12194000	0.00105530624232654
12194130	0.00657586900564069
12195640	0.00865167463140563
12195760	0.00188104486428108
12198690	0.00104130953205876
12200361	0.0065706489126574
12201321	0.00105129756091238
12201590	0.00334598287119704
12202650	0.0075152151519213
12202800	0.00234885368358625
12202810	0.00847561035442396
12202950	0.00251063976544068
12206260	0.00294867461180765
12206431	0.00107789315335168
12207141	0.00492928610728547
12209751	0.00136759945765417
12210820	0.00101365438631341
12211070	0.00101365438631341
12211100	0.00209553172830023
12211220	0.00101365438631341
12211681	0.00644184687952811
12211811	0.0059951119431576
12213061	0.00577602269613159
12213130	0.00103579347087261
12213160	0.00719737317478541
12216580	0.00526356265291549
12218940	0.00162194903233642
12219541	0.00220740815889717
12219770	0.00332995072996235
12219920	0.00114511807657953
12220590	0.018000117411454
12220600	0.00363237130051893
12221570	0.00229546928680885
12224760	0.00734744134341834
12225201	0.0322972810571344
12226680	0.0102766109114187
12226950	0.00447910234630635
12227510	0.00107983183799175
12228440	0.0266396492764093
12229191	0.00101728965579885
12229990	0.00108735286575191
12230250	0.00101365438631341
12231480	0.00308547706150376
12233980	0.0104672509497422
12234230	0.00188507089076598
12234680	0.00319742644789444
12235541	0.0116153005137516
12238530	0.0170200477961986
12239620	0.00174041111219277
12239930	0.0029004818055016
12240921	0.00667266578366126
12243780	0.012131303097686
12245051	0.010951606202616
12245860	0.00249159036471491
12245960	0.00170665799255341
12247080	0.00236875207591222
12248491	0.0285657885523792
12249830	0.00226081532706645
12250250	0.00307501501887917
12251060	0.00259376466133505
12251630	0.0124995154158922
12252850	0.0433863379578033
12253980	0.00101365438631341
12255900	0.00781279722376551
12257871	0.00611888234673397
12258721	0.00101365438631341
